,Unnamed: 0,filename,architecture,min_val_loss,is_min
28,28,expgamma20d_1,[ 964. 1024. 1047.  987.  788.  502.],-2.756178379058838,0
29,29,expgamma20d_1,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],-2.79787826538086,0
30,30,expgamma20d_1,[492. 710. 667. 338. 171.],-2.805694341659546,0
31,31,expgamma20d_1,[684. 723. 796. 670. 635. 444.],-2.765573501586914,0
32,32,expgamma20d_1,[573. 908. 459.],-2.8022115230560303,0
33,33,expgamma20d_1,[184. 365. 284. 276. 182. 143.],-2.80462908744812,0
34,34,expgamma20d_1,[294. 335. 420. 794. 623. 466. 239. 141.],-2.7483103275299072,0
35,35,expgamma20d_1,[ 750. 1285.],-2.78760313987732,0
36,36,expgamma20d_1,[210. 353. 365. 269. 195. 156.],-2.813170909881592,0
37,37,expgamma20d_1,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],-2.754366159439087,0
38,38,expgamma20d_1,[ 844. 1394. 1603. 1435. 1409.],-2.773756504058838,0
39,39,expgamma20d_1,[984. 528. 428. 403.],-2.8056602478027344,0
40,40,expgamma20d_1,[473. 537.],-2.799135446548462,0
41,41,expgamma20d_1,[276. 354. 376. 492. 740. 562. 316. 171.  97.],-2.7429423332214355,0
42,42,expgamma20d_1,[103. 159. 253. 339. 364. 301. 246. 137.],-2.7534165382385254,0
43,43,expgamma20d_1,[1196. 1429. 1209.  869.  858.  690.  578.],-2.748010635375977,0
44,44,expgamma20d_1,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],-2.736239194869995,0
45,45,expgamma20d_1,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],-2.8208048343658447,0
46,46,expgamma20d_1,[1331.  979.  866.  739.  491.  470.  367.],-2.7857940196990967,0
47,47,expgamma20d_1,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],-2.7701244354248047,0
48,48,expgamma20d_1,[1000. 1037. 1483. 1087.  794.],-2.7795324325561523,0
49,49,expgamma20d_1,[ 994. 1410. 1249.],-2.792343139648437,0
50,50,expgamma20d_1,[685. 911. 853. 436. 336.],-2.797255754470825,0
51,51,expgamma20d_1,[666. 894. 919. 904. 887. 466.],-2.7634856700897217,0
52,52,expgamma20d_1,[93. 91. 65. 43. 22.],-2.8134806156158447,0
53,53,expgamma20d_1,[680. 467. 307. 264. 248. 246. 177.],-2.80082368850708,0
54,54,expgamma20d_1,[274. 468. 764. 472. 382. 376. 266.],-2.769437551498413,0
55,55,expgamma20d_1,[ 68.  94. 161. 264. 229. 211.],-2.8207712173461914,0
56,56,expgamma20d_1,[1466. 1184. 1055.  553.  293.  281.],-2.786696672439575,0
57,57,expgamma20d_1,[194. 248. 406. 298. 238.],-2.8009111881256104,0
58,58,expgamma20d_1,[1011. 1521. 1132.  605.  395.],-2.791656255722046,0
59,59,expgamma20d_1,[501. 653.],-2.7975780963897705,0
60,60,expgamma20d_1,[ 877. 1057.  766.  724.],-2.8100481033325195,0
61,61,expgamma20d_1,[1123. 1186.  615.  347.  218.  151.  103.],-2.801356554031372,0
62,62,expgamma20d_1,[340. 384.],-2.79067063331604,0
63,63,expgamma20d_1,[672. 972. 631.],-2.7980892658233643,0
64,64,expgamma20d_1,[272.],-2.794139862060547,0
65,65,expgamma20d_1,[1530.],-2.8011670112609863,0
66,66,expgamma20d_1,[1662. 1675. 1242.],-2.800023317337036,0
67,67,expgamma20d_1,[ 742. 1049.  625.  326.  280.],-2.801065683364868,0
68,68,expgamma20d_1,[516. 786. 656.],-2.7956275939941406,0
69,69,expgamma20d_1,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],-2.78206205368042,0
70,70,expgamma20d_1,[1180.],-2.803416967391968,0
71,71,expgamma20d_1,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],-2.7255730628967285,0
72,72,expgamma20d_1,[579. 945. 481. 391.],-2.808732271194458,0
73,73,expgamma20d_1,[109.  91.],-2.794573307037353,0
74,74,expgamma20d_1,[132. 177. 215. 428. 702. 524. 283. 272. 226.],-2.750129222869873,0
75,75,expgamma20d_1,[337.],-2.7986083030700684,0
76,76,expgamma20d_1,[1308.],-2.7978901863098145,0
77,77,expgamma20d_1,[290. 356. 526. 837. 428. 226. 147.  91.  81.],-2.7188584804534908,0
78,78,expgamma20d_1,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],-2.7218382358551025,0
79,79,expgamma20d_1,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],-2.7705113887786865,0
80,80,expgamma20d_1,[938. 717. 558.],-2.8012375831604004,0
81,81,expgamma20d_1,[618. 436. 371. 369. 333.],-2.8005857467651367,0
82,82,expgamma20d_1,[74.],-2.729921579360962,0
83,83,expgamma20d_1,[494. 538.],-2.7947709560394287,0
84,84,expgamma20d_1,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],-2.6745190620422363,0
85,85,expgamma20d_1,[324. 336. 376. 506. 381. 372.],-2.788658142089844,0
86,86,expgamma20d_1,[258. 351. 532. 543. 293. 161. 153. 127.  91.],-2.7621893882751465,0
87,87,expgamma20d_1,[ 661.  844. 1315. 1062.],-2.797082901000977,0
88,88,expgamma20d_1,[344. 474. 357.],-2.8041317462921143,0
89,89,expgamma20d_1,[1161. 1643.],-2.785540819168091,0
90,90,expgamma20d_1,[ 59.  69. 127. 217. 237. 230. 185. 150. 104.],-2.7842884063720703,0
91,91,expgamma20d_1,[326. 352. 525. 719. 442. 372. 290. 283. 145.],-2.7325141429901123,0
92,92,expgamma20d_1,[181. 187. 216. 197. 122.],-2.811392545700073,0
93,93,expgamma20d_1,[521. 541. 530. 271. 169. 160.],-2.80100417137146,0
94,94,expgamma20d_1,[1792. 1277.  740.  614.  512.  376.  361.  342.  232.  223.],-2.793198108673096,0
95,95,expgamma20d_1,[ 800. 1013.],-2.789701223373413,0
96,96,expgamma20d_1,[ 30.  54.  81. 102. 188. 157.  92.  61.  57.],-2.8224332332611084,0
97,97,expgamma20d_1,[131.  75.  41.  21.],-2.8129162788391118,0
98,98,expgamma20d_1,[264. 376.],-2.7949211597442627,0
99,99,expgamma20d_1,[349. 345. 307. 263. 153.],-2.8084969520568848,0
100,100,expgamma20d_1,[1334. 1270.  738.],-2.791203260421753,0
101,101,expgamma20d_1,[ 80.  97. 120. 183. 284. 205. 170.  91.],-2.7830736637115483,0
102,102,expgamma20d_1,[1123.],-2.798733711242676,0
103,103,expgamma20d_1,[344. 414. 298. 260.],-2.803239107131958,0
104,104,expgamma20d_1,[443.],-2.8007678985595703,0
105,105,expgamma20d_1,[417. 693. 441. 385. 276. 191.],-2.7774789333343506,0
106,106,expgamma20d_1,[291. 468. 640. 673. 558. 428. 272. 147. 137.],-2.718498945236206,0
107,107,expgamma20d_1,[1407. 1272.],-2.784902334213257,0
108,108,expgamma20d_1,[ 450.  707.  782. 1072. 1123. 1057.  656.  397.  268.  190.],-2.7274258136749268,0
109,109,expgamma20d_1,[197. 297. 594. 797. 784. 553. 323.],-2.7520222663879395,0
110,110,expgamma20d_1,[220. 145.  75.  67.  52.],-2.8206520080566406,0
111,111,expgamma20d_1,[297.],-2.7933948040008545,0
112,112,expgamma20d_1,[516. 370.],-2.7926268577575684,0
113,113,expgamma20d_1,[577. 403. 324. 320. 290.],-2.805819511413574,0
114,114,expgamma20d_1,[605. 657. 487. 459.],-2.803921937942505,0
115,115,expgamma20d_1,[220. 338. 539. 956. 665. 649. 451. 411.],-2.674212694168091,0
116,116,expgamma20d_1,[288. 329. 204.],-2.816325664520264,0
117,117,expgamma20d_1,[490. 498. 863. 541. 337. 177. 140. 121. 105.  79.],-2.764552354812622,0
118,118,expgamma20d_1,[431. 264. 230. 224. 155.],-2.819902181625366,0
119,119,expgamma20d_1,[1331. 1724. 1332.  913.  509.  258.  193.],-2.7681355476379395,0
120,120,expgamma20d_1,[1745.],-2.800832748413086,0
121,121,expgamma20d_1,[1445.],-2.8009021282196045,0
122,122,expgamma20d_1,[1001. 1573. 1709. 1468. 1214.],-2.772957801818848,0
123,123,expgamma20d_1,[1169.  949.  904.],-2.803457975387573,0
124,124,expgamma20d_1,[1787. 1467.],-2.788119316101074,0
125,125,expgamma20d_1,[405. 700. 505.],-2.8067142963409424,0
126,126,expgamma20d_1,[ 549.  801. 1060. 1039.],-2.794823169708252,0
127,127,expgamma20d_1,[ 721. 1369. 1494. 1147. 1139. 1022.  773.],-2.7576394081115723,0
128,128,expgamma20d_1,[ 648.  744.  798.  864. 1217.  946.  619.  351.  304.  293.],-2.7617621421813965,0
129,129,expgamma20d_1,[519. 658. 441. 425. 292. 269. 247.],-2.7765884399414062,0
130,130,expgamma20d_1,[364. 626. 845. 778.],-2.800997018814087,0
131,131,expgamma20d_1,[464. 642. 780. 566.],-2.803558111190796,0
132,132,expgamma20d_1,[308. 241. 176. 148. 141.],-2.830379009246826,0
133,133,expgamma20d_1,[156. 197. 170. 106.  70.  60.  59.],-2.8135268688201904,0
134,134,expgamma20d_1,[481. 473. 433.],-2.8189122676849365,0
135,135,expgamma20d_1,[348. 242. 214. 190.],-2.8106017112731934,0
136,136,expgamma20d_1,[130. 219. 349. 281. 259. 181. 169. 166. 109.],-2.775744199752808,0
137,137,expgamma20d_1,[982. 824. 599. 544. 509. 498. 293. 274.],-2.767048120498657,0
138,138,expgamma20d_1,[990. 939. 524. 322. 299. 177. 131. 103.  60.  54.],-2.7863552570343018,0
139,139,expgamma20d_1,[708.],-2.7969040870666504,0
140,140,expgamma20d_1,[448. 653. 981. 770. 751. 421. 271.],-2.738177537918091,0
141,141,expgamma20d_1,[143. 158.  82.  66.  41.  39.  23.  17.  12.],-2.823899269104004,0
142,142,expgamma20d_1,[1145. 1089.  609.  325.  164.],-2.806232213973999,0
143,143,expgamma20d_1,[610. 828. 733. 426. 304. 189. 187.  93.],-2.782978057861328,0
144,144,expgamma20d_1,[559. 504.],-2.7880666255950928,0
145,145,expgamma20d_1,[ 86. 112. 147. 149.  96.  55.  41.  20.],-2.8140089511871342,0
146,146,expgamma20d_1,[859. 460. 355.],-2.807689666748047,0
147,147,expgamma20d_1,[120. 121.],-2.7826242446899414,0
148,148,expgamma20d_1,[960. 629.],-2.7796809673309326,0
149,149,expgamma20d_1,[ 436.  551.  806. 1236.  641.  492.],-2.7578160762786865,0
0,0,expgamma20d_2,[ 982. 1458.],-4.071673393249512,0
1,1,expgamma20d_2,[ 889. 1596. 1412.  948.  501.],-4.009416103363037,0
2,2,expgamma20d_2,[254. 288. 349. 253. 206. 184.],-4.0388474464416495,0
3,3,expgamma20d_2,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],-3.914627075195313,0
4,4,expgamma20d_2,[1096. 1147. 1745. 1333.  845.],-3.982722759246826,0
5,5,expgamma20d_2,[1134. 1314. 1473.  967.  594.  573.],-3.980605840682984,0
6,6,expgamma20d_2,[1319. 1684. 1576.],-4.074126243591309,0
7,7,expgamma20d_2,[1679. 1555.],-4.0559964179992685,0
8,8,expgamma20d_2,[109. 182. 362. 202. 124. 117.],-4.087864875793457,0
9,9,expgamma20d_2,[1256.  910.],-4.077590465545653,0
10,10,expgamma20d_2,[ 629.  662.  934. 1052.  720.  560.],-3.9573471546173096,0
11,11,expgamma20d_2,[ 947. 1487. 1024.],-4.078035831451416,0
12,12,expgamma20d_2,[102. 128.  96.  88.  66.  65.  50.  30.],-4.090979099273682,0
13,13,expgamma20d_2,[324. 341. 648. 353. 332. 249. 193. 131.],-4.0062828063964835,0
14,14,expgamma20d_2,[ 404.  530. 1013. 1696. 1250.  816.],-3.9477832317352295,0
15,15,expgamma20d_2,[ 672.  794.  888. 1113.  651.  555.],-3.977910280227661,0
16,16,expgamma20d_2,[1391.],-3.99723219871521,0
17,17,expgamma20d_2,[ 24.  39.  78. 152. 157. 140.  97.  49.],-4.07901668548584,0
18,18,expgamma20d_2,[521. 880. 883. 461.],-4.0855116844177255,0
19,19,expgamma20d_2,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],-3.9247331619262695,0
20,20,expgamma20d_2,[307.],-3.8028852939605713,0
21,21,expgamma20d_2,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],-4.086659908294679,0
22,22,expgamma20d_2,[394. 478. 516. 961. 582. 409. 337. 207. 175.],-3.92789888381958,0
23,23,expgamma20d_2,[1128. 1753.],-4.078442096710205,0
24,24,expgamma20d_2,[412. 458.],-4.056442260742188,0
25,25,expgamma20d_2,[341. 428. 612. 884. 644. 565.],-3.984700918197632,0
26,26,expgamma20d_2,[1329.],-3.996746063232422,0
27,27,expgamma20d_2,[1414. 1589.  892.],-4.086798191070557,0
28,28,expgamma20d_2,[ 964. 1024. 1047.  987.  788.  502.],-3.969364881515503,0
29,29,expgamma20d_2,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],-4.035884380340576,0
30,30,expgamma20d_2,[492. 710. 667. 338. 171.],-4.0670132637023935,0
31,31,expgamma20d_2,[684. 723. 796. 670. 635. 444.],-3.999584197998047,0
32,32,expgamma20d_2,[573. 908. 459.],-4.0963664054870605,0
33,33,expgamma20d_2,[184. 365. 284. 276. 182. 143.],-4.060985088348389,0
34,34,expgamma20d_2,[294. 335. 420. 794. 623. 466. 239. 141.],-3.967787027359009,0
35,35,expgamma20d_2,[ 750. 1285.],-4.057990550994873,0
36,36,expgamma20d_2,[210. 353. 365. 269. 195. 156.],-4.049981117248535,0
37,37,expgamma20d_2,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],-4.025214672088623,0
38,38,expgamma20d_2,[ 844. 1394. 1603. 1435. 1409.],-3.984812021255493,0
39,39,expgamma20d_2,[984. 528. 428. 403.],-4.088244915008545,0
40,40,expgamma20d_2,[473. 537.],-4.055948257446288,0
41,41,expgamma20d_2,[276. 354. 376. 492. 740. 562. 316. 171.  97.],-3.978853702545166,0
42,42,expgamma20d_2,[103. 159. 253. 339. 364. 301. 246. 137.],-4.029304027557373,0
43,43,expgamma20d_2,[1196. 1429. 1209.  869.  858.  690.  578.],-3.973358631134033,0
44,44,expgamma20d_2,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],-3.962724685668945,0
45,45,expgamma20d_2,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],-4.0816359519958505,0
46,46,expgamma20d_2,[1331.  979.  866.  739.  491.  470.  367.],-3.9808988571166988,0
47,47,expgamma20d_2,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],-3.966818809509277,0
48,48,expgamma20d_2,[1000. 1037. 1483. 1087.  794.],-3.987484216690064,0
49,49,expgamma20d_2,[ 994. 1410. 1249.],-4.089909076690674,0
50,50,expgamma20d_2,[685. 911. 853. 436. 336.],-4.046034336090088,0
51,51,expgamma20d_2,[666. 894. 919. 904. 887. 466.],-3.9808669090271,0
52,52,expgamma20d_2,[93. 91. 65. 43. 22.],-4.114978313446045,0
53,53,expgamma20d_2,[680. 467. 307. 264. 248. 246. 177.],-4.007997512817384,0
54,54,expgamma20d_2,[274. 468. 764. 472. 382. 376. 266.],-3.9872040748596187,0
55,55,expgamma20d_2,[ 68.  94. 161. 264. 229. 211.],-4.07025957107544,0
56,56,expgamma20d_2,[1466. 1184. 1055.  553.  293.  281.],-3.996009349822998,0
57,57,expgamma20d_2,[194. 248. 406. 298. 238.],-4.087477684020996,0
58,58,expgamma20d_2,[1011. 1521. 1132.  605.  395.],-4.0247135162353525,0
59,59,expgamma20d_2,[501. 653.],-4.060198783874512,0
60,60,expgamma20d_2,[ 877. 1057.  766.  724.],-4.074758052825929,0
61,61,expgamma20d_2,[1123. 1186.  615.  347.  218.  151.  103.],-4.0260515213012695,0
62,62,expgamma20d_2,[340. 384.],-4.057286739349365,0
63,63,expgamma20d_2,[672. 972. 631.],-4.0886855125427255,0
64,64,expgamma20d_2,[272.],-3.765522956848145,0
65,65,expgamma20d_2,[1530.],-3.9992904663085938,0
66,66,expgamma20d_2,[1662. 1675. 1242.],-4.0815911293029785,0
67,67,expgamma20d_2,[ 742. 1049.  625.  326.  280.],-4.064164638519287,0
68,68,expgamma20d_2,[516. 786. 656.],-4.0971317291259775,0
69,69,expgamma20d_2,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],-4.03574275970459,0
70,70,expgamma20d_2,[1180.],-3.977375507354736,0
71,71,expgamma20d_2,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],-3.995187997817993,0
72,72,expgamma20d_2,[579. 945. 481. 391.],-4.091832637786865,0
73,73,expgamma20d_2,[109.  91.],-4.093690872192384,0
74,74,expgamma20d_2,[132. 177. 215. 428. 702. 524. 283. 272. 226.],-3.947594404220581,0
75,75,expgamma20d_2,[337.],-3.7832763195037837,0
76,76,expgamma20d_2,[1308.],-3.987171649932861,0
77,77,expgamma20d_2,[290. 356. 526. 837. 428. 226. 147.  91.  81.],-3.9701659679412837,0
78,78,expgamma20d_2,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],-3.909659862518311,0
79,79,expgamma20d_2,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],-3.982516050338745,0
80,80,expgamma20d_2,[938. 717. 558.],-4.0948333740234375,0
81,81,expgamma20d_2,[618. 436. 371. 369. 333.],-4.073616027832031,0
82,82,expgamma20d_2,[74.],-3.420120477676392,0
83,83,expgamma20d_2,[494. 538.],-4.05987548828125,0
84,84,expgamma20d_2,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],-3.89797306060791,0
85,85,expgamma20d_2,[324. 336. 376. 506. 381. 372.],-4.012443065643311,0
86,86,expgamma20d_2,[258. 351. 532. 543. 293. 161. 153. 127.  91.],-3.989241600036621,0
87,87,expgamma20d_2,[ 661.  844. 1315. 1062.],-4.055168628692627,0
88,88,expgamma20d_2,[344. 474. 357.],-4.1063899993896475,0
89,89,expgamma20d_2,[1161. 1643.],-4.079426288604736,0
90,90,expgamma20d_2,[ 59.  69. 127. 217. 237. 230. 185. 150. 104.],-4.052697658538818,0
91,91,expgamma20d_2,[326. 352. 525. 719. 442. 372. 290. 283. 145.],-3.926610231399536,0
92,92,expgamma20d_2,[181. 187. 216. 197. 122.],-4.09992265701294,0
93,93,expgamma20d_2,[521. 541. 530. 271. 169. 160.],-4.025111675262451,0
94,94,expgamma20d_2,[1792. 1277.  740.  614.  512.  376.  361.  342.  232.  223.],-4.0340285301208505,0
95,95,expgamma20d_2,[ 800. 1013.],-4.089468002319337,0
96,96,expgamma20d_2,[ 30.  54.  81. 102. 188. 157.  92.  61.  57.],-4.057151794433594,0
97,97,expgamma20d_2,[131.  75.  41.  21.],-4.121786117553712,1
98,98,expgamma20d_2,[264. 376.],-4.079513072967528,0
99,99,expgamma20d_2,[349. 345. 307. 263. 153.],-4.086150169372559,0
100,100,expgamma20d_2,[1334. 1270.  738.],-4.091461181640625,0
101,101,expgamma20d_2,[ 80.  97. 120. 183. 284. 205. 170.  91.],-4.041377544403076,0
102,102,expgamma20d_2,[1123.],-3.9703969955444336,0
103,103,expgamma20d_2,[344. 414. 298. 260.],-4.101453304290772,0
104,104,expgamma20d_2,[443.],-3.843067407608032,0
105,105,expgamma20d_2,[417. 693. 441. 385. 276. 191.],-4.026813507080078,0
106,106,expgamma20d_2,[291. 468. 640. 673. 558. 428. 272. 147. 137.],-3.9607851505279537,0
107,107,expgamma20d_2,[1407. 1272.],-4.08913516998291,0
108,108,expgamma20d_2,[ 450.  707.  782. 1072. 1123. 1057.  656.  397.  268.  190.],-3.9505829811096187,0
109,109,expgamma20d_2,[197. 297. 594. 797. 784. 553. 323.],-3.9456520080566406,0
110,110,expgamma20d_2,[220. 145.  75.  67.  52.],-4.095745086669922,0
111,111,expgamma20d_2,[297.],-3.7638568878173833,0
112,112,expgamma20d_2,[516. 370.],-4.0552639961242685,0
113,113,expgamma20d_2,[577. 403. 324. 320. 290.],-4.067291736602783,0
114,114,expgamma20d_2,[605. 657. 487. 459.],-4.091989994049071,0
115,115,expgamma20d_2,[220. 338. 539. 956. 665. 649. 451. 411.],-3.9331879615783687,0
116,116,expgamma20d_2,[288. 329. 204.],-4.103743076324463,0
117,117,expgamma20d_2,[490. 498. 863. 541. 337. 177. 140. 121. 105.  79.],-3.975528717041016,0
118,118,expgamma20d_2,[431. 264. 230. 224. 155.],-4.08649492263794,0
119,119,expgamma20d_2,[1331. 1724. 1332.  913.  509.  258.  193.],-3.969071865081787,0
120,120,expgamma20d_2,[1745.],-4.0168066024780265,0
121,121,expgamma20d_2,[1445.],-3.9976313114166264,0
122,122,expgamma20d_2,[1001. 1573. 1709. 1468. 1214.],-3.9656391143798833,0
123,123,expgamma20d_2,[1169.  949.  904.],-4.103191375732422,0
124,124,expgamma20d_2,[1787. 1467.],-4.076544284820557,0
125,125,expgamma20d_2,[405. 700. 505.],-4.09407901763916,0
126,126,expgamma20d_2,[ 549.  801. 1060. 1039.],-4.072420597076416,0
127,127,expgamma20d_2,[ 721. 1369. 1494. 1147. 1139. 1022.  773.],-3.925307035446167,0
128,128,expgamma20d_2,[ 648.  744.  798.  864. 1217.  946.  619.  351.  304.  293.],-3.978169918060303,0
129,129,expgamma20d_2,[519. 658. 441. 425. 292. 269. 247.],-3.99932312965393,0
130,130,expgamma20d_2,[364. 626. 845. 778.],-4.075381278991698,0
131,131,expgamma20d_2,[464. 642. 780. 566.],-4.077813148498535,0
132,132,expgamma20d_2,[308. 241. 176. 148. 141.],-4.093696594238281,0
133,133,expgamma20d_2,[156. 197. 170. 106.  70.  60.  59.],-4.066264152526856,0
134,134,expgamma20d_2,[481. 473. 433.],-4.097363471984863,0
135,135,expgamma20d_2,[348. 242. 214. 190.],-4.098737239837647,0
136,136,expgamma20d_2,[130. 219. 349. 281. 259. 181. 169. 166. 109.],-4.03765869140625,0
137,137,expgamma20d_2,[982. 824. 599. 544. 509. 498. 293. 274.],-3.986677646636963,0
138,138,expgamma20d_2,[990. 939. 524. 322. 299. 177. 131. 103.  60.  54.],-4.0135889053344735,0
139,139,expgamma20d_2,[708.],-3.9289028644561768,0
140,140,expgamma20d_2,[448. 653. 981. 770. 751. 421. 271.],-3.968935489654541,0
141,141,expgamma20d_2,[143. 158.  82.  66.  41.  39.  23.  17.  12.],-4.087940216064453,0
142,142,expgamma20d_2,[1145. 1089.  609.  325.  164.],-4.067993640899658,0
143,143,expgamma20d_2,[610. 828. 733. 426. 304. 189. 187.  93.],-4.000167369842528,0
144,144,expgamma20d_2,[559. 504.],-4.078114032745361,0
145,145,expgamma20d_2,[ 86. 112. 147. 149.  96.  55.  41.  20.],-4.0781121253967285,0
146,146,expgamma20d_2,[859. 460. 355.],-4.104935169219972,0
147,147,expgamma20d_2,[120. 121.],-4.107250213623047,0
148,148,expgamma20d_2,[960. 629.],-4.072110652923584,0
149,149,expgamma20d_2,[ 436.  551.  806. 1236.  641.  492.],-3.9733853340148926,0
0,0,expgamma20d_3,[ 982. 1458.],-4.141724109649658,0
1,1,expgamma20d_3,[ 889. 1596. 1412.  948.  501.],-4.09593677520752,0
2,2,expgamma20d_3,[254. 288. 349. 253. 206. 184.],-4.146978855133057,0
3,3,expgamma20d_3,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],-4.0671048164367685,0
4,4,expgamma20d_3,[1096. 1147. 1745. 1333.  845.],-4.0780858993530265,0
5,5,expgamma20d_3,[1134. 1314. 1473.  967.  594.  573.],-4.0780115127563485,0
6,6,expgamma20d_3,[1319. 1684. 1576.],-4.170385837554932,0
7,7,expgamma20d_3,[1679. 1555.],-4.1457176208496085,0
8,8,expgamma20d_3,[109. 182. 362. 202. 124. 117.],-4.1667656898498535,0
9,9,expgamma20d_3,[1256.  910.],-4.142199516296387,0
10,10,expgamma20d_3,[ 629.  662.  934. 1052.  720.  560.],-4.086200714111328,0
11,11,expgamma20d_3,[ 947. 1487. 1024.],-4.172674655914307,0
12,12,expgamma20d_3,[102. 128.  96.  88.  66.  65.  50.  30.],-4.1650333404541025,0
13,13,expgamma20d_3,[324. 341. 648. 353. 332. 249. 193. 131.],-4.079540252685547,0
14,14,expgamma20d_3,[ 404.  530. 1013. 1696. 1250.  816.],-4.045152187347412,0
15,15,expgamma20d_3,[ 672.  794.  888. 1113.  651.  555.],-4.044464588165283,0
16,16,expgamma20d_3,[1391.],-4.085370063781738,0
17,17,expgamma20d_3,[ 24.  39.  78. 152. 157. 140.  97.  49.],-4.156128406524658,0
18,18,expgamma20d_3,[521. 880. 883. 461.],-4.156661510467528,0
19,19,expgamma20d_3,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],-3.9535613059997563,0
20,20,expgamma20d_3,[307.],-3.8686838150024414,0
21,21,expgamma20d_3,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],-4.185467720031738,0
22,22,expgamma20d_3,[394. 478. 516. 961. 582. 409. 337. 207. 175.],-4.024414539337158,0
23,23,expgamma20d_3,[1128. 1753.],-4.16145658493042,0
24,24,expgamma20d_3,[412. 458.],-4.147157669067384,0
25,25,expgamma20d_3,[341. 428. 612. 884. 644. 565.],-4.047917366027832,0
26,26,expgamma20d_3,[1329.],-4.077660083770752,0
27,27,expgamma20d_3,[1414. 1589.  892.],-4.162890434265137,0
28,28,expgamma20d_3,[ 964. 1024. 1047.  987.  788.  502.],-4.057424545288087,0
29,29,expgamma20d_3,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],-4.117170333862306,0
30,30,expgamma20d_3,[492. 710. 667. 338. 171.],-4.164454936981201,0
31,31,expgamma20d_3,[684. 723. 796. 670. 635. 444.],-4.074512004852295,0
32,32,expgamma20d_3,[573. 908. 459.],-4.166600704193115,0
33,33,expgamma20d_3,[184. 365. 284. 276. 182. 143.],-4.151278495788573,0
34,34,expgamma20d_3,[294. 335. 420. 794. 623. 466. 239. 141.],-4.059471607208252,0
35,35,expgamma20d_3,[ 750. 1285.],-4.143552303314209,0
36,36,expgamma20d_3,[210. 353. 365. 269. 195. 156.],-4.14661169052124,0
37,37,expgamma20d_3,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],-4.020201683044434,0
38,38,expgamma20d_3,[ 844. 1394. 1603. 1435. 1409.],-4.0639328956603995,0
39,39,expgamma20d_3,[984. 528. 428. 403.],-4.185697078704834,0
40,40,expgamma20d_3,[473. 537.],-4.144103050231934,0
41,41,expgamma20d_3,[276. 354. 376. 492. 740. 562. 316. 171.  97.],-4.024799346923828,0
42,42,expgamma20d_3,[103. 159. 253. 339. 364. 301. 246. 137.],-4.09827184677124,0
43,43,expgamma20d_3,[1196. 1429. 1209.  869.  858.  690.  578.],-4.0599403381347665,0
44,44,expgamma20d_3,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],-4.079901218414307,0
45,45,expgamma20d_3,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],-4.1896419525146475,0
46,46,expgamma20d_3,[1331.  979.  866.  739.  491.  470.  367.],-4.089490890502931,0
47,47,expgamma20d_3,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],-4.078697204589844,0
48,48,expgamma20d_3,[1000. 1037. 1483. 1087.  794.],-4.09143590927124,0
49,49,expgamma20d_3,[ 994. 1410. 1249.],-4.173854351043701,0
50,50,expgamma20d_3,[685. 911. 853. 436. 336.],-4.144759654998778,0
51,51,expgamma20d_3,[666. 894. 919. 904. 887. 466.],-4.065176486968993,0
52,52,expgamma20d_3,[93. 91. 65. 43. 22.],-4.1795058250427255,0
53,53,expgamma20d_3,[680. 467. 307. 264. 248. 246. 177.],-4.0968899726867685,0
54,54,expgamma20d_3,[274. 468. 764. 472. 382. 376. 266.],-4.075359344482422,0
